end_ip,rtt,ttl
219.146.26.206,7,9
219.146.27.69,11,10
219.146.27.69,8,10
219.146.26.202,6,9
116.251.113.37,0,5
219.146.26.214,6,9
103.41.143.50,1,5
219.146.26.206,7,9
219.146.27.69,10,10
219.146.26.202,8,9
140.249.128.101,7,8
219.146.27.69,9,10
103.41.143.50,1,5
116.251.113.33,0,5
10.54.188.254,0,3
10.90.187.58,0,1
11.95.17.97,0,4
10.54.188.178,0,3
11.73.5.81,2,2
116.251.113.57,0,5
219.146.29.230,2,9
219.146.29.234,2,9
140.249.132.73,1,7
219.146.26.214,5,9
116.251.113.33,0,5
219.146.27.65,22,10
140.249.133.57,1,7
219.146.27.65,10,10
219.146.26.202,7,9
140.249.128.229,7,8
219.146.27.69,7,10
11.73.5.137,9,9
219.146.27.69,10,10
219.146.26.210,8,9
140.249.128.125,8,8
219.146.26.202,4,8
140.249.128.61,8,8
219.146.27.69,9,10
219.146.29.226,2,9
140.249.128.101,13,8
219.146.27.65,8,10
219.146.26.202,6,9
219.146.27.69,9,10
219.146.27.65,8,10
140.249.128.157,22,8
219.146.27.69,21,10
219.146.27.69,26,10
219.146.26.210,17,9
219.146.26.214,19,9
219.146.26.214,44,9
219.146.26.214,54,9
219.146.26.214,32,9
219.146.27.65,8,10
219.146.26.202,8,9
219.146.26.214,7,9
219.146.26.210,9,9
219.146.27.65,8,10
219.146.27.65,8,10
219.146.27.69,11,10
140.249.128.133,7,8
219.146.26.210,9,9
219.146.26.214,8,9
219.146.26.206,7,9
219.146.27.69,9,10
140.249.128.189,8,8
219.146.27.69,32,10
140.249.128.93,6,8
219.146.29.230,3,9
219.146.27.69,11,10
219.146.27.69,10,10
219.146.26.206,7,9
219.146.27.65,63,10
219.146.27.69,9,10
219.146.27.65,10,10
219.146.27.69,11,10
219.146.27.65,8,10
219.146.26.214,7,9
219.146.27.65,8,10
219.146.27.65,8,10
219.146.29.226,2,9
219.146.27.65,8,10
219.146.26.210,23,9
219.146.26.214,30,9
219.146.27.69,35,10
219.146.26.210,30,9
219.146.27.65,10,10
219.146.26.214,7,9
140.249.132.81,1,7
219.146.26.210,12,9
11.95.17.145,0,3
219.146.27.69,15,10
10.102.10.141,1,4
219.146.26.214,6,9
140.249.128.245,8,8
219.146.26.206,9,9
219.146.27.69,10,10
116.251.113.33,0,5
116.251.113.57,0,5
219.146.26.202,6,9
116.251.113.221,0,5
219.146.26.202,7,9
10.54.143.217,0,3
140.205.26.217,0,5
219.146.29.230,2,9
219.146.26.214,6,9
140.249.128.141,8,8
11.219.68.26,2,7
116.251.113.221,0,5
219.146.27.65,8,10
116.251.113.45,0,5
219.146.29.230,1,9
219.146.27.65,23,10
219.146.27.65,8,10
219.146.26.214,4,9
219.146.26.202,5,9
140.249.132.73,2,7
211.137.177.38,8,8
219.146.27.65,9,10
219.146.27.65,11,10
116.251.113.57,0,5
219.146.29.234,32,9
219.146.27.65,12,10
140.249.133.61,1,7
116.251.113.33,0,5
116.251.113.57,3,5
103.41.143.114,0,5
219.146.29.226,6,9
103.52.86.90,0,4
219.146.27.69,10,10
219.146.29.238,2,9
219.146.26.202,2,7
219.146.27.69,9,10
140.249.128.189,8,8
219.146.26.202,6,9
140.249.132.81,1,7
140.249.132.73,1,7
219.146.26.214,7,9
219.146.26.210,9,9
140.249.133.57,2,7
219.146.26.202,6,9
219.146.26.210,8,9
140.249.128.229,6,8
103.41.143.58,9,10
219.146.27.65,31,10
219.146.27.65,20,10
219.146.26.214,8,9
219.146.26.206,23,9
219.146.26.206,46,9
116.251.113.45,1,5
219.146.29.230,3,9
103.41.143.125,1,4
219.146.26.206,8,9
103.41.143.110,0,5
219.146.26.206,19,9
219.146.29.226,4,9
140.249.133.69,2,7
103.41.143.122,0,5
10.102.10.65,1,7
140.249.128.113,8,8
140.249.133.69,1,7
219.146.26.202,8,9
103.41.143.118,1,5
140.249.128.97,2,8
116.251.113.53,0,5
219.146.27.69,9,10
219.146.27.65,7,10
219.146.26.202,7,9
219.146.27.69,9,10
140.249.129.241,2,8
140.249.132.61,1,7
219.146.27.69,10,10
219.146.27.69,11,10
140.249.128.189,8,8
219.146.27.69,8,10
219.146.27.65,8,10
140.249.128.49,4,8
219.146.27.69,11,10
219.146.27.69,8,10
140.249.133.101,1,7
219.146.27.69,9,10
140.249.128.177,2,8
140.249.128.61,8,8
140.249.128.97,9,9
140.249.129.233,9,9
219.146.26.206,30,9
140.249.128.41,2,8
219.146.27.65,152,10
140.249.133.101,1,7
219.146.29.238,2,9
219.146.29.234,14,9
219.146.29.230,1,9
140.249.133.81,0,7
211.137.196.149,4,9
219.146.26.214,6,9
140.249.128.157,6,8
219.146.27.65,25,10
219.146.29.226,2,9
219.146.27.65,7,10
140.249.133.101,2,8
140.249.133.65,1,7
219.146.26.202,6,9
103.41.143.118,0,5
219.146.26.202,6,9
219.146.29.230,2,9
219.146.26.210,11,9
219.146.27.69,7,10
140.249.132.57,1,7
219.146.26.206,15,9
140.249.132.65,1,7
219.146.26.210,11,9
219.146.26.202,7,9
140.249.128.221,2,8
219.146.29.230,2,9
140.249.128.209,6,8
219.146.26.202,6,9
103.52.86.102,0,4
219.146.26.206,8,9
219.146.29.238,1,9
219.146.29.238,2,9
219.146.27.69,10,10
219.146.29.234,2,9
219.146.26.210,11,9
219.146.26.206,7,9
219.146.27.69,11,10
219.146.27.69,8,10
219.146.27.69,9,10
140.249.128.49,3,8
219.146.29.226,2,9
219.146.29.238,2,9
219.146.26.202,7,9
219.146.29.238,1,9
103.41.143.50,-1,5
116.251.117.202,0,4
103.41.143.118,0,5
140.249.133.61,1,7
11.95.17.65,0,5
219.146.29.226,3,9
140.249.133.81,1,7
140.249.133.61,1,7
116.251.113.53,0,5
219.146.29.234,2,9
219.146.29.226,1,9
116.251.117.198,0,4
140.249.128.149,4,8
219.146.29.230,4,9
140.249.128.125,7,8
140.249.128.85,6,8
219.146.29.230,4,9
219.146.26.214,6,9
219.146.27.69,9,10
140.249.128.209,7,8
219.146.26.206,28,9
11.73.5.153,8,9
219.146.26.202,41,9
219.146.27.65,15,10
219.146.26.202,29,9
140.249.128.165,7,8
219.146.27.65,10,10
219.146.27.69,11,10
219.146.27.65,25,10
219.146.27.65,9,10
219.146.27.69,9,10
219.146.27.69,11,10
219.146.26.206,21,9
219.146.29.234,3,9
219.146.26.210,8,9
219.146.26.202,7,9
219.146.26.202,8,9
219.146.27.65,8,10
219.146.27.69,9,10
116.251.114.110,7,10
219.146.26.214,7,9
140.249.128.121,4,8
140.249.132.57,9,10
120.192.93.193,8,10
219.146.27.65,71,10
219.146.27.65,60,10
116.251.113.37,0,5
219.146.27.65,60,10
116.251.113.53,0,5
219.146.26.214,8,9
219.146.27.65,33,10
11.95.17.105,5,9
219.146.27.69,9,10
219.146.27.69,7,10
116.251.113.221,0,5
11.95.17.193,0,3
103.41.143.114,1,5
219.146.27.65,21,10
116.251.113.221,8,9
10.102.10.37,10,9
219.146.27.69,8,10
219.146.27.65,9,10
219.146.26.206,7,9
11.95.17.105,0,3
103.52.86.46,8,4
219.146.27.65,8,10
11.73.5.129,6,9
219.146.26.202,8,9
219.146.26.202,6,9
219.146.26.210,10,9
219.146.27.65,8,10
219.146.26.214,7,9
219.146.26.214,8,9
219.146.26.206,16,9
219.146.27.65,12,10
103.41.143.122,0,5
116.251.113.45,0,5
219.146.27.65,64,10
119.167.86.66,1,2
140.249.128.81,6,9
116.251.113.221,0,5
116.251.113.37,0,5
219.146.29.230,2,9
140.249.128.157,6,8
140.205.26.217,0,5
11.73.5.161,1,2
219.146.27.69,6,10
219.146.27.65,74,10
219.146.27.65,8,10
103.41.143.122,1,5
103.52.86.86,0,4
140.249.128.185,6,8
219.146.29.230,2,9
10.54.143.241,6,3
219.146.27.69,10,10
219.146.29.238,2,9
140.249.133.69,1,7
140.249.133.65,1,7
120.192.142.206,8,8
219.146.27.69,11,10
219.146.29.230,2,9
219.146.27.69,10,10
219.146.26.206,8,9
140.249.129.237,12,8
219.146.29.234,2,9
140.249.128.149,26,8
219.146.26.206,6,9
219.146.26.210,28,9
219.146.26.214,57,9
219.146.26.210,17,9
219.146.26.210,13,9
219.146.26.214,46,9
219.146.26.214,19,9
219.146.26.214,48,9
219.146.26.210,8,9
219.146.27.65,9,10
219.146.26.214,74,9
219.146.27.65,8,10
219.146.27.69,80,10
219.146.26.210,9,9
219.146.26.206,19,9
219.146.26.210,9,9
219.146.26.214,7,9
219.146.26.206,7,9
219.146.27.69,10,10
219.146.26.214,8,9
103.41.143.110,0,5
219.146.27.65,8,10
219.146.26.202,6,9
219.146.26.202,8,9
219.146.27.65,10,10
219.146.26.206,9,9
219.146.27.69,45,10
219.146.26.206,8,9
219.146.27.65,8,10
219.146.27.69,12,10
219.146.27.69,9,10
219.146.26.206,7,9
219.146.29.230,4,9
219.146.27.69,83,10
219.146.27.65,8,10
219.146.26.214,7,9
219.146.26.202,7,9
219.146.27.69,11,10
140.249.129.229,6,8
219.146.29.226,2,9
219.146.26.206,7,9
219.146.26.214,15,9
140.249.128.57,2,8
219.146.27.69,11,10
219.146.27.65,8,10
219.146.26.202,7,9
219.146.26.214,11,9
140.249.132.105,2,7
112.224.126.29,9,10
140.249.133.53,1,7
219.146.29.238,2,9
219.146.26.202,6,9
219.146.27.69,11,10
219.146.27.65,8,10
219.146.27.65,9,10
219.146.29.238,2,9
219.146.27.65,7,10
219.146.26.210,8,9
219.146.27.65,8,10
140.249.128.41,2,8
219.146.27.65,13,10
140.249.128.213,8,8
11.219.68.26,0,3
140.249.128.249,2,8
103.41.143.118,8,8
140.249.128.101,6,8
140.249.133.105,2,7
219.146.27.69,9,10
219.146.27.65,8,10
11.73.5.105,6,9
116.251.113.73,0,5
103.52.86.114,1,4
219.146.26.202,7,9
219.146.26.214,7,9
116.251.113.73,2,8
219.146.26.210,9,9
11.219.68.50,0,3
140.249.128.81,2,8
119.167.86.90,7,8
140.249.128.77,4,8
120.192.93.189,2,8
140.249.128.41,1,8
140.249.128.193,0,8
140.249.128.193,2,8
140.249.132.73,1,7
10.54.160.89,2,8
140.249.133.77,1,7
219.146.27.65,8,10
11.219.68.18,1,3
219.146.26.210,9,9
140.249.128.85,5,8
219.146.26.214,4,9
219.146.27.65,32,10
219.146.27.70,8,11
219.146.29.234,31,9
219.146.29.238,2,9
219.146.29.230,2,9
140.249.128.125,8,8
219.146.26.206,40,9
219.146.26.206,38,9
10.54.188.190,7,9
219.146.26.206,40,9
219.146.27.65,10,10
219.146.26.202,7,9
103.41.143.133,30,9
11.73.5.81,10,10
219.146.29.226,2,9
140.249.132.57,1,7
103.41.143.110,0,5
11.73.5.177,0,5
219.146.29.226,4,9
219.146.27.69,11,10
140.249.128.249,2,8
140.249.128.125,8,8
140.249.133.77,1,7
11.247.236.58,0,1
116.251.113.57,0,5
219.146.26.214,7,9
219.146.27.65,10,10
219.146.29.230,2,9
140.249.128.193,2,8
219.146.26.214,7,9
219.146.27.69,34,10
219.146.29.238,2,9
219.146.26.202,6,9
219.146.27.65,8,10
140.249.128.137,5,8
103.41.143.145,29,9
219.146.26.202,7,9
140.249.128.93,6,8
120.192.93.193,7,9
219.146.26.202,6,9
219.146.26.210,8,9
219.146.26.210,8,9
219.146.26.210,9,9
140.249.128.185,8,8
219.146.26.210,9,9
219.146.26.214,7,9
103.41.143.118,0,5
11.73.5.137,0,2
219.146.29.238,2,9
103.52.86.50,0,4
219.146.26.210,8,9
219.146.26.210,9,9
116.251.113.37,0,5
140.249.128.209,6,8
219.146.29.226,2,9
219.146.26.210,8,9
219.146.26.214,8,9
140.249.128.253,5,8
116.251.117.214,0,4
11.73.5.129,13,2
120.192.142.206,25,9
11.73.5.121,4,2
103.41.143.58,0,5
219.146.29.234,47,9
140.249.129.237,6,8
219.146.26.202,3,9
11.219.68.34,0,3
11.73.5.89,1,2
219.146.29.234,2,9
219.146.26.202,6,9
219.146.26.214,7,9
140.249.133.53,2,7
11.73.5.89,1,2
219.146.27.65,9,10
219.146.27.69,11,10
219.146.27.65,7,10
140.249.129.233,2,8
116.251.117.218,0,4
219.146.27.65,9,10
219.146.26.202,6,9
116.251.127.54,0,4
219.146.29.234,41,9
140.249.133.57,1,7
219.146.26.206,7,9
140.249.128.97,2,8
219.146.29.234,42,9
116.251.113.57,0,4
219.146.26.214,7,9
219.146.26.210,8,9
219.146.26.206,19,9
103.41.143.129,1,4
116.251.115.53,2,4
219.146.27.69,8,10
219.146.29.230,2,9
11.73.5.185,2,4
219.146.29.238,1,7
140.249.132.69,3,7
219.146.29.230,4,9
219.146.29.238,2,9
116.251.115.53,2,9
116.251.115.53,2,9
103.41.143.65,0,4
140.249.128.177,2,8
140.249.128.93,6,8
120.192.142.190,9,10
103.52.86.118,0,4
103.41.143.114,0,5
219.146.26.214,13,9
120.222.48.25,7,9
219.146.26.202,10,9
219.146.29.230,2,9
219.146.26.202,7,9
219.146.26.210,8,9
219.146.26.202,6,9
116.251.115.53,7,9
219.146.26.214,8,9
219.146.26.214,7,9
219.146.27.65,8,10
219.146.27.65,9,10
219.146.29.230,6,9
219.146.29.230,2,9
219.146.29.226,6,9
219.146.29.230,7,9
219.146.26.210,13,9
219.146.29.234,2,9
140.249.128.217,2,8
140.249.132.77,1,7
11.73.5.121,1,2
219.146.26.206,9,9
10.102.10.61,0,4
103.52.86.50,0,4
219.146.26.210,8,9
219.146.26.210,10,9
219.146.26.206,10,9
11.73.5.177,1,2
219.146.26.202,7,9
103.41.143.54,13,10
140.249.133.81,1,7
219.146.29.234,4,9
219.146.27.69,10,10
219.146.26.202,6,9
140.249.128.205,5,8
119.167.86.134,2,8
11.73.5.193,0,5
27.221.86.165,8,9
219.146.26.202,18,9
219.146.27.65,20,10
219.146.27.65,35,10
219.146.27.69,10,10
219.146.27.65,22,10
219.146.26.210,10,9
219.146.27.65,77,10
219.146.27.69,11,10
219.146.26.202,60,9
219.146.29.234,2,9
140.249.133.73,1,7
11.73.5.177,1,2
116.251.113.33,0,5
116.251.113.45,0,5
219.146.27.69,8,10
219.146.27.65,63,10
219.146.27.65,21,10
219.146.27.65,42,10
103.41.143.110,0,5
140.249.128.253,6,8
140.249.128.181,6,8
103.41.143.114,1,5
219.146.27.65,29,10
219.146.27.65,11,10
219.146.27.69,8,10
10.54.189.2,1,3
11.73.5.73,6,3
11.95.17.137,0,3
140.249.128.49,4,8
219.146.27.69,9,10
219.146.27.69,7,10
219.146.27.65,9,10
103.41.143.122,0,5
219.146.26.206,8,9
219.146.27.69,10,10
219.146.26.210,8,9
219.146.26.202,7,9
219.146.27.69,11,10
219.146.27.65,12,10
219.146.27.65,8,10
219.146.27.69,11,10
219.146.27.69,11,10
10.102.10.129,0,4
116.251.113.33,1,5
116.251.113.53,1,5
103.41.143.58,0,5
116.251.113.53,0,3
10.102.10.29,1,4
116.251.127.34,1,4
10.102.10.145,0,4
116.251.113.45,0,5
103.41.143.129,1,4
116.251.115.53,0,5
219.146.27.69,11,10
116.251.113.45,0,5
103.41.143.118,0,4
10.102.10.89,0,4
219.146.29.226,1,9
219.146.29.230,2,9
103.41.143.122,0,5
116.251.113.33,0,5
10.54.160.73,0,5
219.146.27.69,5,10
116.251.117.206,0,4
103.52.86.122,0,4
140.249.128.165,6,8
219.146.26.206,4,9
140.249.128.141,8,8
116.251.114.110,0,3
11.73.5.193,1,2
103.41.143.58,0,5
11.73.5.113,1,2
10.102.10.33,0,4
140.249.128.149,8,8
140.249.128.189,8,8
103.41.143.110,0,5
219.146.29.234,2,9
219.146.27.65,4,10
11.95.17.169,0,3
10.54.160.125,0,3
140.249.128.133,6,8
140.249.128.205,6,8
10.54.160.25,0,3
11.95.17.169,0,3
116.251.113.53,0,5
140.249.128.101,8,8
103.52.86.134,12,4
219.146.27.65,7,10
219.146.27.65,7,10
219.146.27.69,10,10
219.146.26.210,9,9
219.146.26.214,13,9
219.146.27.65,12,10
219.146.27.69,9,10
140.249.128.165,6,8
219.146.27.65,8,10
219.146.27.65,8,10
219.146.26.210,23,9
219.146.27.69,14,10
219.146.26.202,7,9
219.146.26.214,48,9
219.146.26.206,7,9
219.146.29.230,2,9
219.146.26.206,9,9
219.146.27.69,9,10
219.146.26.206,7,9
219.146.27.65,10,10
219.146.26.214,16,9
219.146.27.69,13,10
219.146.27.69,44,10
219.146.27.65,8,10
219.146.27.69,9,10
219.146.27.69,13,10
219.146.26.210,9,9
219.146.26.214,7,9
219.146.26.206,9,9
219.146.27.69,20,10
140.249.128.193,2,8
219.146.29.226,2,9
219.146.26.202,8,9
140.249.128.229,7,8
219.146.27.69,9,10
219.146.27.65,118,10
219.146.26.206,7,9
219.146.27.70,8,11
219.146.27.65,8,10
219.146.26.210,87,9
219.146.26.210,9,9
219.146.26.202,9,9
219.146.26.202,7,9
140.249.128.93,7,8
103.41.143.122,0,5
140.249.128.57,2,8
140.249.128.189,8,8
219.146.26.202,6,9
219.146.27.70,8,10
219.146.27.69,11,10
116.251.127.70,0,4
140.249.133.105,1,7
219.146.26.210,7,9
219.146.27.65,8,10
140.249.128.213,8,8
10.54.160.25,0,3
219.146.27.65,8,10
219.146.27.69,9,10
116.251.113.33,0,5
219.146.26.206,10,9
11.247.239.58,0,1
140.249.128.137,1,7
219.146.26.214,8,9
219.146.27.65,8,10
219.146.27.70,10,11
103.41.143.54,9,10
140.249.132.81,11,10
219.146.27.69,10,10
219.146.27.65,9,10
140.249.129.245,7,8
11.73.5.193,11,10
219.146.29.234,2,9
10.102.10.89,1,4
103.52.86.58,0,4
219.146.26.210,8,9
219.146.27.65,10,10
219.146.27.69,12,10
103.52.86.118,0,4
10.102.10.93,0,4
219.146.29.238,2,9
27.221.86.69,1,7
116.251.127.46,0,4
140.249.132.73,1,7
140.249.128.225,4,8
11.247.236.58,0,1
140.249.132.61,1,7
10.54.160.53,3,3
10.102.10.81,1,7
140.249.128.185,8,8
219.146.26.202,6,9
219.146.29.238,1,9
140.249.128.69,7,8
219.146.27.65,10,10
11.73.5.89,14,2
219.146.26.214,7,9
219.146.26.210,10,9
103.41.143.54,0,5
219.146.27.65,8,10
219.146.26.210,9,9
219.146.27.69,13,10
140.249.128.185,8,8
219.146.27.69,45,10
103.41.143.58,0,5
140.249.129.229,6,8
10.54.188.242,0,3
140.249.128.157,7,8
140.249.132.77,1,7
219.146.26.206,7,9
219.146.26.214,7,9
219.146.26.214,7,9
140.249.128.193,2,8
219.146.27.65,10,10
219.146.26.202,7,9
219.146.26.210,10,9
219.146.27.65,9,10
11.95.17.209,0,3
116.251.127.58,0,4
140.205.26.217,0,5
140.249.132.57,2,7
219.146.26.210,9,9
219.146.26.210,9,9
11.73.5.169,8,8
140.249.132.73,1,7
140.249.128.61,8,8
120.192.93.193,30,10
219.146.27.69,9,10
219.146.27.65,35,10
140.249.128.85,6,8
140.249.128.173,8,8
219.146.26.210,8,9
140.249.132.53,10,9
219.146.26.206,17,9
219.146.26.206,60,9
140.249.128.181,6,8
140.249.128.185,8,8
219.146.26.214,6,9
140.249.128.69,8,8
219.146.27.65,6,10
140.249.133.81,1,7
11.247.236.58,0,1
140.249.133.105,2,7
103.41.143.122,0,5
140.249.133.65,1,7
11.73.5.177,2,2
10.54.189.22,0,3
140.249.132.53,1,7
140.249.132.65,0,7
219.146.26.210,7,9
140.249.128.161,2,8
219.146.29.238,2,9
140.249.132.53,1,7
140.249.128.97,2,8
103.41.143.118,0,5
116.251.115.53,7,9
140.205.26.217,0,5
140.249.129.237,6,8
219.146.29.238,3,9
140.249.128.101,6,8
219.146.29.234,2,9
116.251.113.45,0,5
219.146.26.210,10,9
140.249.128.61,8,8
11.247.239.58,7,9
140.249.128.165,7,8
219.146.29.230,2,9
140.249.132.61,1,7
140.249.133.57,1,7
103.41.143.58,1,5
103.41.143.118,0,5
116.251.113.57,0,5
219.146.27.65,13,10
219.146.29.238,2,9
219.146.29.234,2,9
140.205.26.217,0,5
140.249.133.101,1,7
10.90.187.58,4,8
219.146.29.238,4,9
219.146.26.214,6,9
103.41.143.118,1,7
219.146.29.234,4,9
219.146.27.69,11,10
140.249.128.169,2,8
219.146.26.202,6,9
140.249.128.121,3,8
219.146.26.210,9,9
219.146.29.226,4,9
140.249.133.57,1,7
219.146.26.202,7,9
219.146.27.69,10,10
219.146.27.65,8,10
219.146.27.65,8,10
219.146.27.65,7,10
219.146.27.65,9,10
140.249.128.117,2,8
219.146.26.214,7,9
219.146.26.202,6,9
219.146.27.69,8,10
116.251.117.194,1,4
219.146.29.238,2,9
219.146.29.234,21,9
219.146.26.206,12,9
219.146.26.206,11,9
116.251.117.214,0,4
219.146.29.238,3,9
219.146.26.202,6,9
219.146.26.206,7,9
10.54.188.190,0,3
219.146.26.210,9,9
219.146.27.69,8,10
140.249.133.101,1,7
219.146.26.210,8,9
219.146.27.65,29,10
11.95.17.201,0,3
11.95.17.121,0,3
116.251.114.118,0,4
219.146.29.234,6,9
219.146.26.210,10,9
140.249.129.245,6,8
103.52.86.90,1,4
116.251.113.73,1,5
219.146.29.234,3,9
120.192.93.193,6,8
219.146.29.234,10,9
219.146.26.210,9,9
219.146.29.234,93,9
140.249.128.209,6,8
219.146.29.234,2,9
140.249.129.245,6,8
120.192.142.202,9,10
219.146.26.206,21,9
219.146.29.230,2,9
140.249.128.113,8,8
140.249.132.101,1,7
219.146.29.230,2,9
219.146.29.234,2,9
219.146.29.238,2,9
219.146.26.206,7,9
116.251.127.54,0,4
219.146.26.210,10,9
10.102.10.145,2,2
140.249.132.69,1,7
211.137.196.89,1,7
219.146.26.214,7,9
219.146.26.202,7,9
211.137.196.54,2,9
219.146.29.230,3,9
219.146.26.202,6,9
219.146.26.206,7,9
219.146.26.202,6,9
103.41.143.122,1,7
11.73.5.129,2,3
219.146.27.69,9,10
219.146.27.65,9,10
10.54.160.125,2,3
219.146.27.65,26,10
10.54.160.69,4,3
219.146.29.230,4,9
219.146.27.65,2,3
11.95.17.145,2,3
140.249.132.69,2,7
140.249.128.97,2,8
219.146.27.65,9,10
10.54.160.73,14,3
140.249.128.193,2,8
11.95.17.81,0,3
11.73.5.145,1,2
219.146.29.226,4,9
116.251.113.53,1,5
10.102.10.105,0,4
219.146.29.230,2,9
219.146.27.69,8,10
11.73.5.161,2,2
219.146.29.238,8,9
219.146.26.202,6,9
10.102.10.117,0,4
140.249.128.217,2,8
11.73.5.97,2,2
140.249.132.65,2,7
219.146.29.238,15,9
219.146.29.238,2,9
140.249.128.73,2,8
219.146.26.214,11,9
140.249.133.77,2,7
140.249.132.65,2,7
11.73.5.137,0,3
10.54.160.109,0,3
140.249.133.73,1,7
219.146.27.69,9,10
219.146.29.230,2,9
140.249.128.209,6,8
140.249.128.221,2,8
219.146.27.69,3,9
140.249.128.77,6,8
11.95.17.73,0,4
11.73.5.113,2,2
10.54.143.249,4,3
219.146.27.65,5,10
219.146.27.65,8,10
219.146.29.230,2,9
219.146.27.69,9,10
140.249.128.141,8,8
140.249.128.241,2,8
219.146.26.206,7,9
219.146.29.230,16,9
140.249.128.197,1,8
219.146.26.214,8,9
219.146.29.226,10,9
219.146.27.69,9,10
140.249.132.81,2,9
10.102.10.133,0,4
219.146.26.210,9,9
219.158.96.209,12,10
140.249.128.101,7,8
219.146.26.210,8,9
219.146.27.65,8,10
140.249.132.57,1,7
219.146.27.69,8,10
219.146.27.65,8,10
219.146.26.210,9,9
219.146.26.210,8,9
140.249.128.61,7,8
140.249.132.105,2,7
140.249.128.137,5,8
219.146.26.202,6,9
219.146.27.69,9,10
219.146.26.206,8,9
219.146.26.206,7,9
219.146.29.226,4,9
219.146.26.210,6,9
140.249.132.81,1,7
219.146.29.238,2,9
219.146.29.238,2,9
219.146.27.69,7,10
11.73.5.169,8,10
140.249.128.85,6,8
116.251.115.53,10,9
219.146.29.238,4,9
219.146.29.230,2,9
219.146.29.238,2,9
219.146.26.206,5,8
140.249.128.185,7,8
211.137.196.149,2,8
219.146.26.202,7,9
219.146.29.230,2,9
140.249.128.69,6,8
219.146.26.202,7,9
10.102.10.29,0,4
11.95.17.201,0,3
219.146.29.230,4,9
103.41.143.54,0,5
10.102.10.105,0,4
219.146.29.238,1,9
219.146.27.65,7,10
219.146.29.226,2,9
219.146.29.234,2,9
140.249.128.157,4,8
11.95.17.177,0,4
219.146.26.206,26,9
219.146.27.65,8,10
219.146.26.210,8,9
219.146.27.65,21,10
219.146.29.230,11,9
103.41.143.114,1,5
219.146.27.70,8,10
219.146.27.69,11,10
219.146.26.214,8,9
219.146.26.210,10,9
219.146.27.65,33,10
219.146.26.206,29,9
219.146.26.202,11,9
219.146.26.202,34,9
103.41.143.125,1,4
11.95.17.137,1,3
219.146.27.65,5,10
10.90.187.58,0,1
219.146.29.226,3,9
219.146.27.69,11,10
11.247.239.58,0,1
103.41.143.122,0,5
11.95.17.137,0,3
140.249.128.93,7,8
219.146.27.65,21,10
219.146.29.234,3,9
116.251.127.66,0,4
219.146.27.65,51,10
11.73.5.97,2,2
103.41.143.118,0,5
11.247.238.58,1,2
219.146.27.69,9,10
140.205.26.217,0,5
219.146.27.69,9,10
140.249.128.165,6,8
219.146.27.69,10,10
219.146.27.69,9,10
219.146.26.202,8,9
219.146.27.69,11,10
219.146.26.214,8,9
219.146.27.65,23,10
116.251.113.45,0,5
116.251.113.33,0,5
103.52.86.70,0,4
10.54.189.2,0,3
103.52.86.46,0,4
140.205.26.217,0,5
103.41.143.114,0,5
116.251.113.57,0,5
11.73.5.73,2,2
116.251.127.18,0,4
140.249.128.129,4,8
219.146.29.230,1,9
10.102.10.93,0,4
10.102.10.69,0,4
10.102.10.117,0,4
219.146.27.65,27,10
116.251.126.250,0,4
10.102.10.29,0,4
103.41.143.145,0,4
140.249.128.97,2,8
140.205.26.217,0,5
116.251.127.46,1,5
103.41.143.46,0,5
10.102.10.41,0,4
140.249.128.177,6,8
103.52.86.70,0,4
11.95.17.185,0,3
10.102.10.149,0,4
116.251.127.50,0,4
103.52.86.110,0,4
140.249.128.53,7,8
140.249.128.81,2,8
116.251.113.37,0,5
11.73.5.121,0,3
10.102.10.37,9,10
11.247.236.58,0,5
140.249.128.213,8,8
219.146.29.238,2,9
11.219.68.26,0,3
140.249.128.113,7,8
219.146.27.65,8,10
219.146.29.226,2,9
219.146.27.69,11,10
116.251.113.221,0,5
140.249.128.89,2,8
219.146.29.234,2,9
116.251.115.53,2,9
11.247.236.58,0,1
219.146.29.238,2,9
219.146.27.65,6,10
219.146.29.234,5,9
11.73.5.121,2,2
140.249.129.229,15,8
140.249.128.189,7,8
11.95.17.81,8,8
219.146.27.69,9,10
219.146.27.65,10,10
219.146.27.69,9,10
140.249.128.229,7,8
219.146.26.202,8,9
219.146.26.210,8,9
10.102.10.137,0,4
219.146.29.226,2,9
219.146.27.65,8,10
27.221.43.13,6,8
219.146.27.69,9,10
140.249.128.161,1,8
219.146.26.202,7,9
219.146.27.65,9,10
219.146.27.65,8,10
219.146.26.210,12,9
219.146.27.69,11,10
219.146.27.69,12,10
219.146.27.65,37,10
219.146.27.69,21,10
219.146.27.65,10,10
219.146.26.202,7,9
219.146.26.214,102,9
219.146.26.214,91,9
219.146.27.69,11,10
219.146.27.65,8,10
219.146.26.206,8,9
219.146.26.206,7,9
219.146.26.210,9,9
219.146.27.65,8,10
219.146.27.70,9,11
219.146.27.69,11,10
140.249.132.57,1,7
219.146.27.69,10,10
219.146.26.206,9,9
140.249.128.213,8,8
219.146.26.202,7,9
219.146.26.202,6,9
219.146.27.70,8,10
219.146.26.214,38,9
219.146.26.206,8,9
219.146.26.206,7,9
219.146.26.206,7,9
219.146.27.69,9,10
219.146.26.202,6,9
10.54.160.73,2,8
140.249.132.105,2,7
219.146.26.202,7,9
120.192.93.189,2,7
219.146.29.226,61,9
103.41.143.110,0,5
